ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.00832/data/Folder_2,\corpus\sip_2014.0037.00832\data\Folder_2,Folder_2,,Done,,Folder,,2018-12-10T11:22:00,false,,,,,,
3,2,file://corpus/sip_2014.0037.00832/data/Folder_2/Folder_3,\corpus\sip_2014.0037.00832\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-12-10T11:22:22,false,,,,,,
4,3,file://corpus/sip_2014.0037.00832/data/Folder_2/Folder_3/Folder_4,\corpus\sip_2014.0037.00832\data\Folder_2\Folder_3\Folder_4,Folder_4,,Done,,Folder,,2018-12-10T11:22:00,false,,,,,,
5,4,file://corpus/sip_2014.0037.00832/data/Folder_2/Folder_3/Folder_4/File_5,\corpus\sip_2014.0037.00832\data\Folder_2\Folder_3\Folder_4\File_5,File_5,Signature,Done,8704,File,,1993-09-13T04:14:59,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
6,4,file://corpus/sip_2014.0037.00832/data/Folder_2/Folder_3/Folder_4/File_6,\corpus\sip_2014.0037.00832\data\Folder_2\Folder_3\Folder_4\File_6,File_6,Signature,Done,4608,File,,1995-08-13T00:59:36,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
7,4,file://corpus/sip_2014.0037.00832/data/Folder_2/Folder_3/Folder_4/File_7,\corpus\sip_2014.0037.00832\data\Folder_2\Folder_3\Folder_4\File_7,File_7,Signature,Done,5120,File,,1993-09-12T01:30:15,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
8,4,file://corpus/sip_2014.0037.00832/data/Folder_2/Folder_3/Folder_4/File_8,\corpus\sip_2014.0037.00832\data\Folder_2\Folder_3\Folder_4\File_8,File_8,Signature,Done,20480,File,,1993-08-02T03:45:10,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
9,4,file://corpus/sip_2014.0037.00832/data/Folder_2/Folder_3/Folder_4/File_9,\corpus\sip_2014.0037.00832\data\Folder_2\Folder_3\Folder_4\File_9,File_9,Signature,Done,4096,File,,1993-09-24T23:11:32,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
10,4,file://corpus/sip_2014.0037.00832/data/Folder_2/Folder_3/Folder_4/File_10,\corpus\sip_2014.0037.00832\data\Folder_2\Folder_3\Folder_4\File_10,File_10,Signature,Done,64000,File,,1993-08-23T04:25:07,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
11,4,file://corpus/sip_2014.0037.00832/data/Folder_2/Folder_3/Folder_4/File_11,\corpus\sip_2014.0037.00832\data\Folder_2\Folder_3\Folder_4\File_11,File_11,Signature,Done,8704,File,,1993-09-13T02:10:36,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
