ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.01054/data/Folder_2,\corpus\sip_2014.0037.01054\data\Folder_2,Folder_2,,Done,,Folder,,2018-12-24T10:14:25,false,,,,,,
3,2,file://corpus/sip_2014.0037.01054/data/Folder_2/Folder_3,\corpus\sip_2014.0037.01054\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-12-24T10:14:26,false,,,,,,
4,3,file://corpus/sip_2014.0037.01054/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01054\data\Folder_2\Folder_3\File_4,File_4,,Done,0,File,001,1987-11-18T05:52:46,false,,0,,,,
6,3,file://corpus/sip_2014.0037.01054/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01054\data\Folder_2\Folder_3\File_6,File_6,,Done,24544,File,001,1987-09-03T21:10:38,false,,0,,,,
5,3,file://corpus/sip_2014.0037.01054/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.01054\data\Folder_2\Folder_3\File_5,File_5,Extension,Done,98,File,doc,1987-11-18T05:48:44,false,,8,fmt/892,application/vnd.wordperfect,Compound WordPerfect for Windows Document,6 onwards
5,3,file://corpus/sip_2014.0037.01054/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.01054\data\Folder_2\Folder_3\File_5,File_5,Extension,Done,98,File,doc,1987-11-18T05:48:44,false,,8,fmt/754,application/msword,Microsoft Word Document (Password Protected),97-2003
5,3,file://corpus/sip_2014.0037.01054/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.01054\data\Folder_2\Folder_3\File_5,File_5,Extension,Done,98,File,doc,1987-11-18T05:48:44,false,,8,fmt/609,application/msword,Microsoft Word (Generic),6.0-2003
5,3,file://corpus/sip_2014.0037.01054/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.01054\data\Folder_2\Folder_3\File_5,File_5,Extension,Done,98,File,doc,1987-11-18T05:48:44,false,,8,x-fmt/329,,Interleaf Document,
5,3,file://corpus/sip_2014.0037.01054/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.01054\data\Folder_2\Folder_3\File_5,File_5,Extension,Done,98,File,doc,1987-11-18T05:48:44,false,,8,x-fmt/273,application/msword,Microsoft Word for MS-DOS Document,3.0
5,3,file://corpus/sip_2014.0037.01054/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.01054\data\Folder_2\Folder_3\File_5,File_5,Extension,Done,98,File,doc,1987-11-18T05:48:44,false,,8,x-fmt/131,,Stationery for Mac OS X,
