ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.00844/data/Folder_2,\corpus\sip_2014.0037.00844\data\Folder_2,Folder_2,,Done,,Folder,,2018-12-10T12:00:16,false,,,,,,
3,2,file://corpus/sip_2014.0037.00844/data/Folder_2/Folder_3,\corpus\sip_2014.0037.00844\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-12-10T12:00:40,false,,,,,,
4,3,file://corpus/sip_2014.0037.00844/data/Folder_2/Folder_3/Folder_4,\corpus\sip_2014.0037.00844\data\Folder_2\Folder_3\Folder_4,Folder_4,,Done,,Folder,,2018-12-10T12:00:17,false,,,,,,
6,4,file://corpus/sip_2014.0037.00844/data/Folder_2/Folder_3/Folder_4/File_6,\corpus\sip_2014.0037.00844\data\Folder_2\Folder_3\Folder_4\File_6,File_6,Signature,Done,2560,File,,1994-12-05T20:56:29,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
5,4,file://corpus/sip_2014.0037.00844/data/Folder_2/Folder_3/Folder_4/File_5,\corpus\sip_2014.0037.00844\data\Folder_2\Folder_3\Folder_4\File_5,File_5,Signature,Done,2048,File,,1994-12-09T22:59:26,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
7,4,file://corpus/sip_2014.0037.00844/data/Folder_2/Folder_3/Folder_4/File_7,\corpus\sip_2014.0037.00844\data\Folder_2\Folder_3\Folder_4\File_7,File_7,Signature,Done,2560,File,,1994-12-13T23:21:52,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
9,4,file://corpus/sip_2014.0037.00844/data/Folder_2/Folder_3/Folder_4/File_9,\corpus\sip_2014.0037.00844\data\Folder_2\Folder_3\Folder_4\File_9,File_9,Signature,Done,2560,File,,1994-12-09T21:30:20,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
8,4,file://corpus/sip_2014.0037.00844/data/Folder_2/Folder_3/Folder_4/File_8,\corpus\sip_2014.0037.00844\data\Folder_2\Folder_3\Folder_4\File_8,File_8,Signature,Done,2560,File,,1994-12-10T00:12:43,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
10,3,file://corpus/sip_2014.0037.00844/data/Folder_2/Folder_3/Folder_10,\corpus\sip_2014.0037.00844\data\Folder_2\Folder_3\Folder_10,Folder_10,,Done,,Folder,,2018-12-10T12:00:16,false,,,,,,
11,10,file://corpus/sip_2014.0037.00844/data/Folder_2/Folder_3/Folder_10/File_11,\corpus\sip_2014.0037.00844\data\Folder_2\Folder_3\Folder_10\File_11,File_11,Signature,Done,6144,File,,1995-02-03T22:45:29,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
