ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.01061/data/Folder_2,\corpus\sip_2014.0037.01061\data\Folder_2,Folder_2,,Done,,Folder,,2018-12-24T11:37:26,false,,,,,,
3,2,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-12-24T11:37:26,false,,,,,,
5,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_5,File_5,,Done,30900,File,001,1988-08-16T20:48:44,false,,0,,,,
4,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_4,File_4,Extension,Done,98,File,doc,1988-08-16T21:38:44,false,,8,fmt/892,application/vnd.wordperfect,Compound WordPerfect for Windows Document,6 onwards
4,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_4,File_4,Extension,Done,98,File,doc,1988-08-16T21:38:44,false,,8,fmt/754,application/msword,Microsoft Word Document (Password Protected),97-2003
4,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_4,File_4,Extension,Done,98,File,doc,1988-08-16T21:38:44,false,,8,fmt/609,application/msword,Microsoft Word (Generic),6.0-2003
4,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_4,File_4,Extension,Done,98,File,doc,1988-08-16T21:38:44,false,,8,x-fmt/329,,Interleaf Document,
4,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_4,File_4,Extension,Done,98,File,doc,1988-08-16T21:38:44,false,,8,x-fmt/273,application/msword,Microsoft Word for MS-DOS Document,3.0
4,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_4,File_4,Extension,Done,98,File,doc,1988-08-16T21:38:44,false,,8,x-fmt/131,,Stationery for Mac OS X,
4,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_4,File_4,Extension,Done,98,File,doc,1988-08-16T21:38:44,false,,8,x-fmt/43,,Wordperfect Secondary File,5.1/5.2
4,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_4,File_4,Extension,Done,98,File,doc,1988-08-16T21:38:44,false,,8,x-fmt/42,,Wordperfect Secondary File,5.0
7,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_7,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_7,File_7,,Done,30362,File,001,1988-04-25T19:27:04,false,,0,,,,
6,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_6,File_6,Extension,Done,98,File,doc,1988-08-19T20:41:50,false,,8,fmt/892,application/vnd.wordperfect,Compound WordPerfect for Windows Document,6 onwards
6,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_6,File_6,Extension,Done,98,File,doc,1988-08-19T20:41:50,false,,8,fmt/754,application/msword,Microsoft Word Document (Password Protected),97-2003
6,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_6,File_6,Extension,Done,98,File,doc,1988-08-19T20:41:50,false,,8,fmt/609,application/msword,Microsoft Word (Generic),6.0-2003
6,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_6,File_6,Extension,Done,98,File,doc,1988-08-19T20:41:50,false,,8,x-fmt/329,,Interleaf Document,
6,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_6,File_6,Extension,Done,98,File,doc,1988-08-19T20:41:50,false,,8,x-fmt/273,application/msword,Microsoft Word for MS-DOS Document,3.0
6,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_6,File_6,Extension,Done,98,File,doc,1988-08-19T20:41:50,false,,8,x-fmt/131,,Stationery for Mac OS X,
6,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_6,File_6,Extension,Done,98,File,doc,1988-08-19T20:41:50,false,,8,x-fmt/43,,Wordperfect Secondary File,5.1/5.2
6,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_6,File_6,Extension,Done,98,File,doc,1988-08-19T20:41:50,false,,8,x-fmt/42,,Wordperfect Secondary File,5.0
8,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_8,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_8,File_8,,Done,6830,File,001,1988-03-21T18:43:16,false,,0,,,,
9,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_9,File_9,Extension,Done,98,File,doc,1988-08-19T20:40:56,false,,8,fmt/892,application/vnd.wordperfect,Compound WordPerfect for Windows Document,6 onwards
9,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_9,File_9,Extension,Done,98,File,doc,1988-08-19T20:40:56,false,,8,fmt/754,application/msword,Microsoft Word Document (Password Protected),97-2003
9,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_9,File_9,Extension,Done,98,File,doc,1988-08-19T20:40:56,false,,8,fmt/609,application/msword,Microsoft Word (Generic),6.0-2003
9,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_9,File_9,Extension,Done,98,File,doc,1988-08-19T20:40:56,false,,8,x-fmt/329,,Interleaf Document,
9,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_9,File_9,Extension,Done,98,File,doc,1988-08-19T20:40:56,false,,8,x-fmt/273,application/msword,Microsoft Word for MS-DOS Document,3.0
9,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_9,File_9,Extension,Done,98,File,doc,1988-08-19T20:40:56,false,,8,x-fmt/131,,Stationery for Mac OS X,
9,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_9,File_9,Extension,Done,98,File,doc,1988-08-19T20:40:56,false,,8,x-fmt/43,,Wordperfect Secondary File,5.1/5.2
9,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_9,File_9,Extension,Done,98,File,doc,1988-08-19T20:40:56,false,,8,x-fmt/42,,Wordperfect Secondary File,5.0
10,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_10,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_10,File_10,,Done,3264,File,001,1988-04-05T18:34:54,false,,0,,,,
11,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_11,File_11,Extension,Done,98,File,doc,1988-08-19T20:40:22,false,,8,fmt/892,application/vnd.wordperfect,Compound WordPerfect for Windows Document,6 onwards
11,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_11,File_11,Extension,Done,98,File,doc,1988-08-19T20:40:22,false,,8,fmt/754,application/msword,Microsoft Word Document (Password Protected),97-2003
11,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_11,File_11,Extension,Done,98,File,doc,1988-08-19T20:40:22,false,,8,fmt/609,application/msword,Microsoft Word (Generic),6.0-2003
11,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_11,File_11,Extension,Done,98,File,doc,1988-08-19T20:40:22,false,,8,x-fmt/329,,Interleaf Document,
11,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_11,File_11,Extension,Done,98,File,doc,1988-08-19T20:40:22,false,,8,x-fmt/273,application/msword,Microsoft Word for MS-DOS Document,3.0
11,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_11,File_11,Extension,Done,98,File,doc,1988-08-19T20:40:22,false,,8,x-fmt/131,,Stationery for Mac OS X,
11,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_11,File_11,Extension,Done,98,File,doc,1988-08-19T20:40:22,false,,8,x-fmt/43,,Wordperfect Secondary File,5.1/5.2
11,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_11,File_11,Extension,Done,98,File,doc,1988-08-19T20:40:22,false,,8,x-fmt/42,,Wordperfect Secondary File,5.0
12,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_12,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_12,File_12,,Done,9539,File,001,1988-03-08T06:45:00,false,,0,,,,
13,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_13,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_13,File_13,Extension,Done,98,File,doc,1988-08-19T20:39:50,false,,8,fmt/892,application/vnd.wordperfect,Compound WordPerfect for Windows Document,6 onwards
13,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_13,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_13,File_13,Extension,Done,98,File,doc,1988-08-19T20:39:50,false,,8,fmt/754,application/msword,Microsoft Word Document (Password Protected),97-2003
13,3,file://corpus/sip_2014.0037.01061/data/Folder_2/Folder_3/File_13,\corpus\sip_2014.0037.01061\data\Folder_2\Folder_3\File_13,File_13,Extension,Done,98,File,doc,1988-08-19T20:39:50,false,,8,fmt/609,application/msword,Microsoft Word (Generic),6.0-2003
