ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.00718/data/Folder_2,\corpus\sip_2014.0037.00718\data\Folder_2,Folder_2,,Done,,Folder,,2018-11-06T13:27:54,false,,,,,,
3,2,file://corpus/sip_2014.0037.00718/data/Folder_2/Folder_3,\corpus\sip_2014.0037.00718\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-11-06T13:27:54,false,,,,,,
4,3,file://corpus/sip_2014.0037.00718/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.00718\data\Folder_2\Folder_3\File_4,File_4,,Done,10985,File,,1988-11-23T23:34:19,false,,0,,,,
5,3,file://corpus/sip_2014.0037.00718/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.00718\data\Folder_2\Folder_3\File_5,File_5,,Done,25055,File,,1988-10-26T22:53:13,false,,0,,,,
7,3,file://corpus/sip_2014.0037.00718/data/Folder_2/Folder_3/File_7,\corpus\sip_2014.0037.00718\data\Folder_2\Folder_3\File_7,File_7,,Done,27581,File,,1988-11-24T02:59:53,false,,0,,,,
6,3,file://corpus/sip_2014.0037.00718/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.00718\data\Folder_2\Folder_3\File_6,File_6,,Done,11161,File,,1988-11-14T21:12:45,false,,0,,,,
9,3,file://corpus/sip_2014.0037.00718/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.00718\data\Folder_2\Folder_3\File_9,File_9,,Done,15774,File,,1988-11-21T22:00:33,false,,0,,,,
10,3,file://corpus/sip_2014.0037.00718/data/Folder_2/Folder_3/File_10,\corpus\sip_2014.0037.00718\data\Folder_2\Folder_3\File_10,File_10,,Done,25340,File,,1988-11-21T21:38:58,false,,0,,,,
8,3,file://corpus/sip_2014.0037.00718/data/Folder_2/Folder_3/File_8,\corpus\sip_2014.0037.00718\data\Folder_2\Folder_3\File_8,File_8,,Done,19438,File,,1988-11-22T04:33:08,false,,0,,,,
11,3,file://corpus/sip_2014.0037.00718/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.00718\data\Folder_2\Folder_3\File_11,File_11,,Done,19267,File,,1988-11-24T20:06:56,false,,0,,,,
