ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.00727/data/Folder_2,\corpus\sip_2014.0037.00727\data\Folder_2,Folder_2,,Done,,Folder,,2018-11-06T14:26:20,false,,,,,,
3,2,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-11-06T14:26:30,false,,,,,,
4,3,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_4,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_4,Folder_4,,Empty,,Folder,,1997-02-12T01:52:18,false,,,,,,
7,3,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/File_7,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\File_7,File_7,Signature,Done,5632,File,,1997-02-19T03:09:18,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
5,3,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_5,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_5,Folder_5,,Done,,Folder,,2018-11-06T14:26:20,false,,,,,,
6,5,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_5/Folder_6,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_5\Folder_6,Folder_6,,Done,,Folder,,2018-11-06T14:26:21,false,,,,,,
8,6,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_5/Folder_6/File_8,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_5\Folder_6\File_8,File_8,Signature,Done,3072,File,,1996-03-01T04:06:12,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
9,6,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_5/Folder_6/File_9,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_5\Folder_6\File_9,File_9,Signature,Done,4608,File,,1996-03-01T04:07:51,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
10,6,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_5/Folder_6/File_10,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_5\Folder_6\File_10,File_10,Signature,Done,4608,File,,1996-03-01T04:11:59,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
11,6,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_5/Folder_6/File_11,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_5\Folder_6\File_11,File_11,Signature,Done,2560,File,,1996-03-01T04:13:23,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
12,6,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_5/Folder_6/File_12,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_5\Folder_6\File_12,File_12,Signature,Done,2560,File,,1996-03-11T06:15:44,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
13,6,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_5/Folder_6/File_13,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_5\Folder_6\File_13,File_13,Signature,Done,3072,File,,1996-03-01T04:16:03,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
14,6,file://corpus/sip_2014.0037.00727/data/Folder_2/Folder_3/Folder_5/Folder_6/File_14,\corpus\sip_2014.0037.00727\data\Folder_2\Folder_3\Folder_5\Folder_6\File_14,File_14,Signature,Done,4096,File,,1996-03-01T04:48:34,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
