ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.01024/data/Folder_2,\corpus\sip_2014.0037.01024\data\Folder_2,Folder_2,,Done,,Folder,,2018-12-18T14:50:24,false,,,,,,
3,2,file://corpus/sip_2014.0037.01024/data/Folder_2/Folder_3,\corpus\sip_2014.0037.01024\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-12-18T14:53:12,false,,,,,,
7,3,file://corpus/sip_2014.0037.01024/data/Folder_2/Folder_3/File_7,\corpus\sip_2014.0037.01024\data\Folder_2\Folder_3\File_7,File_7,Container,Done,19456,File,doc,2005-10-04T19:20:44,false,,1,fmt/40,application/msword,Microsoft Word Document,97-2003
6,3,file://corpus/sip_2014.0037.01024/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.01024\data\Folder_2\Folder_3\File_6,File_6,Container,Done,21504,File,doc,2005-10-03T21:44:58,false,,1,fmt/40,application/msword,Microsoft Word Document,97-2003
5,3,file://corpus/sip_2014.0037.01024/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.01024\data\Folder_2\Folder_3\File_5,File_5,Container,Done,197120,File,doc,2005-10-04T19:27:28,false,,1,fmt/40,application/msword,Microsoft Word Document,97-2003
9,3,file://corpus/sip_2014.0037.01024/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.01024\data\Folder_2\Folder_3\File_9,File_9,Container,Done,57344,File,doc,2005-10-04T19:43:52,false,,1,fmt/40,application/msword,Microsoft Word Document,97-2003
4,3,file://corpus/sip_2014.0037.01024/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.01024\data\Folder_2\Folder_3\File_4,File_4,Container,Done,226304,File,doc,2005-10-03T21:45:02,false,,1,fmt/40,application/msword,Microsoft Word Document,97-2003
8,3,file://corpus/sip_2014.0037.01024/data/Folder_2/Folder_3/File_8,\corpus\sip_2014.0037.01024\data\Folder_2\Folder_3\File_8,File_8,Container,Done,193024,File,doc,2005-10-04T19:48:50,false,,1,fmt/40,application/msword,Microsoft Word Document,97-2003
