ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.00773/data/Folder_2,\corpus\sip_2014.0037.00773\data\Folder_2,Folder_2,,Done,,Folder,,2018-11-07T13:11:51,false,,,,,,
3,2,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-11-07T13:12:02,false,,,,,,
4,3,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_4,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_4,Folder_4,,Empty,,Folder,,1999-12-04T04:33:44,false,,,,,,
5,3,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_5,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_5,Folder_5,,Empty,,Folder,,2000-02-23T21:07:16,false,,,,,,
6,3,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_6,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_6,Folder_6,,Empty,,Folder,,2000-02-24T01:31:16,false,,,,,,
7,3,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_7,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_7,Folder_7,,Empty,,Folder,,1999-12-01T20:12:44,false,,,,,,
8,3,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_8,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_8,Folder_8,,Empty,,Folder,,2000-02-29T06:29:54,false,,,,,,
9,3,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9,Folder_9,,Done,,Folder,,2018-11-07T13:11:52,false,,,,,,
11,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_11,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_11,File_11,Signature,Done,4096,File,,1998-12-09T00:03:24,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
10,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_10,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_10,File_10,Signature,Done,5632,File,,1996-05-08T20:14:04,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
12,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_12,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_12,File_12,Signature,Done,6656,File,,1995-09-22T22:33:38,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
13,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_13,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_13,File_13,Signature,Done,63488,File,,1996-11-06T03:33:14,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
14,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_14,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_14,File_14,Signature,Done,76800,File,,1993-07-16T22:39:38,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
15,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_15,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_15,File_15,Signature,Done,16384,File,,1993-10-27T19:42:44,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
16,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_16,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_16,File_16,Signature,Done,7680,File,,1996-11-01T00:43:48,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
17,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_17,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_17,File_17,Signature,Done,4096,File,,1997-02-28T22:07:10,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
18,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_18,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_18,File_18,Signature,Done,24064,File,,1996-12-03T05:12:26,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
19,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_19,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_19,File_19,Signature,Done,121344,File,,1997-04-06T03:20:22,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
20,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_20,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_20,File_20,Signature,Done,16384,File,,1996-07-30T00:22:40,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
21,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_21,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_21,File_21,Signature,Done,123904,File,,1996-07-30T04:28:40,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
22,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_22,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_22,File_22,Signature,Done,65536,File,,1996-10-24T20:48:38,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
23,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/File_23,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\File_23,File_23,Signature,Done,3072,File,,1999-03-03T00:26:34,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
24,9,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/Folder_24,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\Folder_24,Folder_24,,Done,,Folder,,2018-11-07T13:11:52,false,,,,,,
25,24,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/Folder_24/File_25,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\Folder_24\File_25,File_25,Signature,Done,50176,File,ist,1998-08-01T22:33:46,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
26,24,file://corpus/sip_2014.0037.00773/data/Folder_2/Folder_3/Folder_9/Folder_24/File_26,\corpus\sip_2014.0037.00773\data\Folder_2\Folder_3\Folder_9\Folder_24\File_26,File_26,Signature,Done,14848,File,,1998-07-28T04:24:30,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
