ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.00881/data/Folder_2,\corpus\sip_2014.0037.00881\data\Folder_2,Folder_2,,Done,,Folder,,2018-12-12T10:32:06,false,,,,,,
3,2,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-12-12T10:32:28,false,,,,,,
6,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_6,File_6,Signature,Done,20992,File,,1993-08-31T23:50:44,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
4,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_4,File_4,Signature,Done,46592,File,,1994-06-06T17:43:16,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
7,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_7,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_7,File_7,Signature,Done,48128,File,,1994-06-06T17:44:19,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
5,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_5,File_5,Signature,Done,11776,File,,1993-08-28T02:58:55,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
10,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_10,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_10,File_10,Signature,Done,73216,File,,1993-09-04T19:30:30,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
8,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_8,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_8,File_8,Signature,Done,189952,File,,1993-09-05T21:16:21,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
9,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_9,File_9,Signature,Done,16896,File,,1993-08-28T01:02:29,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
11,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_11,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_11,File_11,Signature,Done,4608,File,,1993-08-28T04:32:01,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
12,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_12,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_12,File_12,Signature,Done,40448,File,,1993-09-05T21:38:34,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
14,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_14,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_14,File_14,Signature,Done,6144,File,,1993-08-28T03:58:27,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
13,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_13,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_13,File_13,Signature,Done,12288,File,,1993-08-10T23:19:10,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
15,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_15,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_15,File_15,Signature,Done,19968,File,,1993-09-05T21:56:26,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
16,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_16,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_16,File_16,Signature,Done,80896,File,,1993-09-04T22:10:01,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
17,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_17,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_17,File_17,Signature,Done,113152,File,,1993-09-04T20:38:24,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
18,3,file://corpus/sip_2014.0037.00881/data/Folder_2/Folder_3/File_18,\corpus\sip_2014.0037.00881\data\Folder_2\Folder_3\File_18,File_18,Signature,Done,5120,File,,1993-08-28T02:38:49,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
