ID,PARENT_ID,URI,FILE_PATH,NAME,METHOD,STATUS,SIZE,TYPE,EXT,LAST_MODIFIED,EXTENSION_MISMATCH,HASH,FORMAT_COUNT,PUID,MIME_TYPE,FORMAT_NAME,FORMAT_VERSION
2,,file://corpus/sip_2014.0037.00829/data/Folder_2,\corpus\sip_2014.0037.00829\data\Folder_2,Folder_2,,Done,,Folder,,2018-12-10T11:14:29,false,,,,,,
3,2,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3,Folder_3,,Done,,Folder,,2018-12-10T11:14:41,false,,,,,,
4,3,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/File_4,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\File_4,File_4,Signature,Done,9216,File,,1993-11-23T20:43:15,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
5,3,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/File_5,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\File_5,File_5,Signature,Done,19456,File,,1993-11-27T19:34:42,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
6,3,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/File_6,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\File_6,File_6,Signature,Done,4608,File,,1994-05-19T03:47:57,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
7,3,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/File_7,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\File_7,File_7,Signature,Done,58368,File,,1993-07-06T04:21:41,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
8,3,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/File_8,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\File_8,File_8,Signature,Done,12288,File,,1994-05-24T23:30:28,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
9,3,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/File_9,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\File_9,File_9,Signature,Done,20992,File,,1993-11-25T01:31:50,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
12,3,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/File_12,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\File_12,File_12,Signature,Done,6656,File,,1994-07-26T04:32:34,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
13,3,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13,Folder_13,,Done,,Folder,,2018-12-10T11:14:30,false,,,,,,
14,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_14,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_14,File_14,Signature,Done,5632,File,,1996-02-13T00:41:23,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
15,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_15,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_15,File_15,Signature,Done,13312,File,,1993-02-09T23:14:02,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
16,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_16,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_16,File_16,Signature,Done,8704,File,,1993-02-28T22:30:01,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
17,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_17,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_17,File_17,Signature,Done,2560,File,,1993-02-12T00:38:55,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
18,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_18,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_18,File_18,Signature,Done,10240,File,,1993-02-11T22:03:58,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
19,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_19,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_19,File_19,Signature,Done,27648,File,,1996-02-25T03:44:09,true,,1,x-fmt/65,application/msword,Microsoft Word for Macintosh Document,5.0
21,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_21,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_21,File_21,Signature,Done,17408,File,,1993-01-29T03:28:04,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
22,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_22,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_22,File_22,Signature,Done,37888,File,,1993-02-05T01:30:47,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
23,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_23,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_23,File_23,Signature,Done,4608,File,,1993-03-03T23:54:30,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
24,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_24,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_24,File_24,Signature,Done,12288,File,,1993-02-02T22:59:30,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
26,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_26,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_26,File_26,Signature,Done,2048,File,,1993-02-02T23:03:59,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
25,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_25,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_25,File_25,Signature,Done,28160,File,,1993-01-20T19:03:15,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
20,13,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_13/File_20,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_13\File_20,File_20,Signature,Done,7680,File,,1993-02-05T00:52:14,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
27,3,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_27,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_27,Folder_27,,Done,,Folder,,2018-12-10T11:14:30,false,,,,,,
28,27,file://corpus/sip_2014.0037.00829/data/Folder_2/Folder_3/Folder_27/File_28,\corpus\sip_2014.0037.00829\data\Folder_2\Folder_3\Folder_27\File_28,File_28,Signature,Done,15360,File,,1993-02-19T00:37:27,true,,1,x-fmt/64,application/msword,Microsoft Word for Macintosh Document,4.0
